Level	Rule Name	Subject	Property	Value
WARN	missing_definition	OGG:3000001235	IAO:0000115	
WARN	missing_definition	OGG:3000001236	IAO:0000115	
WARN	missing_definition	OGG:3000001237	IAO:0000115	
WARN	missing_definition	OGG:3000001267	IAO:0000115	
WARN	missing_definition	OGG:3000001378	IAO:0000115	
WARN	missing_definition	OGG:3000001385	IAO:0000115	
WARN	missing_definition	OGG:3000001400	IAO:0000115	
WARN	missing_definition	OGG:3000001432	IAO:0000115	
WARN	missing_definition	OGG:3000001434	IAO:0000115	
WARN	missing_definition	OGG:3000001435	IAO:0000115	
WARN	missing_definition	OGG:3000001444	IAO:0000115	
WARN	missing_definition	OGG:3000001452	IAO:0000115	
WARN	missing_definition	OGG:3000001471	IAO:0000115	
WARN	missing_definition	OGG:3000001491	IAO:0000115	
WARN	missing_definition	OGG:3000001499	IAO:0000115	
WARN	missing_definition	OGG:3000001520	IAO:0000115	
WARN	missing_definition	OGG:3000001588	IAO:0000115	
WARN	missing_definition	OGG:3000001600	IAO:0000115	
WARN	missing_definition	OGG:3000001612	IAO:0000115	
WARN	missing_definition	OGG:3000001636	IAO:0000115	
WARN	missing_definition	OGG:3000001742	IAO:0000115	
WARN	missing_definition	OGG:3000001761	IAO:0000115	
WARN	missing_definition	OGG:3000001808	IAO:0000115	
WARN	missing_definition	OGG:3000001809	IAO:0000115	
WARN	missing_definition	OGG:3000001855	IAO:0000115	
WARN	missing_definition	OGG:3000001859	IAO:0000115	
WARN	missing_definition	OGG:3000001889	IAO:0000115	
WARN	missing_definition	OGG:3000001906	IAO:0000115	
WARN	missing_definition	OGG:3000001950	IAO:0000115	
WARN	missing_definition	OGG:3000001956	IAO:0000115	
WARN	missing_definition	OGG:3000001978	IAO:0000115	
WARN	missing_definition	OGG:3000002041	IAO:0000115	
WARN	missing_definition	OGG:3000002081	IAO:0000115	
WARN	missing_definition	OGG:3000002099	IAO:0000115	
WARN	missing_definition	OGG:3000002185	IAO:0000115	
WARN	missing_definition	OGG:3000002222	IAO:0000115	
WARN	missing_definition	OGG:3000002224	IAO:0000115	
WARN	missing_definition	OGG:3000002308	IAO:0000115	
WARN	missing_definition	OGG:3000002332	IAO:0000115	
WARN	missing_definition	OGG:3000002339	IAO:0000115	
WARN	missing_definition	OGG:3000002475	IAO:0000115	
WARN	missing_definition	OGG:3000002512	IAO:0000115	
WARN	missing_definition	OGG:3000002534	IAO:0000115	
WARN	missing_definition	OGG:3000002587	IAO:0000115	
WARN	missing_definition	OGG:3000002597	IAO:0000115	
WARN	missing_definition	OGG:3000002619	IAO:0000115	
WARN	missing_definition	OGG:3000002664	IAO:0000115	
WARN	missing_definition	OGG:3000002665	IAO:0000115	
WARN	missing_definition	OGG:3000002670	IAO:0000115	
WARN	missing_definition	OGG:3000002673	IAO:0000115	
WARN	missing_definition	OGG:3000002720	IAO:0000115	
WARN	missing_definition	OGG:3000002776	IAO:0000115	
WARN	missing_definition	OGG:3000002805	IAO:0000115	
WARN	missing_definition	OGG:3000002806	IAO:0000115	
WARN	missing_definition	OGG:3000002821	IAO:0000115	
WARN	missing_definition	OGG:3000002833	IAO:0000115	
WARN	missing_definition	OGG:3000002876	IAO:0000115	
WARN	missing_definition	OGG:3000002896	IAO:0000115	
WARN	missing_definition	OGG:3000002903	IAO:0000115	
WARN	missing_definition	OGG:3000002904	IAO:0000115	
WARN	missing_definition	OGG:3000002908	IAO:0000115	
WARN	missing_definition	OGG:3000002919	IAO:0000115	
WARN	missing_definition	OGG:3000002931	IAO:0000115	
WARN	missing_definition	OGG:3000002932	IAO:0000115	
WARN	missing_definition	OGG:3000002936	IAO:0000115	
WARN	missing_definition	OGG:3000002997	IAO:0000115	
WARN	missing_definition	OGG:3000003028	IAO:0000115	
WARN	missing_definition	OGG:3000003064	IAO:0000115	
WARN	missing_definition	OGG:3000003084	IAO:0000115	
WARN	missing_definition	OGG:3000003091	IAO:0000115	
WARN	missing_definition	OGG:3000003127	IAO:0000115	
WARN	missing_definition	OGG:3000003146	IAO:0000115	
WARN	missing_definition	OGG:3000003156	IAO:0000115	
WARN	missing_definition	OGG:3000003162	IAO:0000115	
WARN	missing_definition	OGG:3000003304	IAO:0000115	
WARN	missing_definition	OGG:3000003309	IAO:0000115	
WARN	missing_definition	OGG:3000003329	IAO:0000115	
WARN	missing_definition	OGG:3000003383	IAO:0000115	
WARN	missing_definition	OGG:3000003416	IAO:0000115	
WARN	missing_definition	OGG:3000003458	IAO:0000115	
WARN	missing_definition	OGG:3000003479	IAO:0000115	
WARN	missing_definition	OGG:3000003480	IAO:0000115	
WARN	missing_definition	OGG:3000003551	IAO:0000115	
WARN	missing_definition	OGG:3000003552	IAO:0000115	
WARN	missing_definition	OGG:3000003553	IAO:0000115	
WARN	missing_definition	OGG:3000003562	IAO:0000115	
WARN	missing_definition	OGG:3000003565	IAO:0000115	
WARN	missing_definition	OGG:3000003566	IAO:0000115	
WARN	missing_definition	OGG:3000003569	IAO:0000115	
WARN	missing_definition	OGG:3000003570	IAO:0000115	
WARN	missing_definition	OGG:3000003576	IAO:0000115	
WARN	missing_definition	OGG:3000003577	IAO:0000115	
WARN	missing_definition	OGG:3000003579	IAO:0000115	
WARN	missing_definition	OGG:3000003586	IAO:0000115	
WARN	missing_definition	OGG:3000003589	IAO:0000115	
WARN	missing_definition	OGG:3000003592	IAO:0000115	
WARN	missing_definition	OGG:3000003603	IAO:0000115	
WARN	missing_definition	OGG:3000003606	IAO:0000115	
WARN	missing_definition	OGG:3000003630	IAO:0000115	
WARN	missing_definition	OGG:3000003635	IAO:0000115	
WARN	missing_definition	OGG:3000003643	IAO:0000115	
WARN	missing_definition	OGG:3000003658	IAO:0000115	
WARN	missing_definition	OGG:3000003667	IAO:0000115	
WARN	missing_definition	OGG:3000003717	IAO:0000115	
WARN	missing_definition	OGG:3000003725	IAO:0000115	
WARN	missing_definition	OGG:3000003836	IAO:0000115	
WARN	missing_definition	OGG:3000003837	IAO:0000115	
WARN	missing_definition	OGG:3000003841	IAO:0000115	
WARN	missing_definition	OGG:3000003902	IAO:0000115	
WARN	missing_definition	OGG:3000003932	IAO:0000115	
WARN	missing_definition	OGG:3000003949	IAO:0000115	
WARN	missing_definition	OGG:3000003956	IAO:0000115	
WARN	missing_definition	OGG:3000003990	IAO:0000115	
WARN	missing_definition	OGG:3000004015	IAO:0000115	
WARN	missing_definition	OGG:3000004023	IAO:0000115	
WARN	missing_definition	OGG:3000004035	IAO:0000115	
WARN	missing_definition	OGG:3000004040	IAO:0000115	
WARN	missing_definition	OGG:3000004059	IAO:0000115	
WARN	missing_definition	OGG:3000004129	IAO:0000115	
WARN	missing_definition	OGG:3000004137	IAO:0000115	
WARN	missing_definition	OGG:3000004143	IAO:0000115	
WARN	missing_definition	OGG:3000004155	IAO:0000115	
WARN	missing_definition	OGG:3000004208	IAO:0000115	
WARN	missing_definition	OGG:3000004282	IAO:0000115	
WARN	missing_definition	OGG:3000004311	IAO:0000115	
WARN	missing_definition	OGG:3000004313	IAO:0000115	
WARN	missing_definition	OGG:3000004314	IAO:0000115	
WARN	missing_definition	OGG:3000004318	IAO:0000115	
WARN	missing_definition	OGG:3000004319	IAO:0000115	
WARN	missing_definition	OGG:3000004353	IAO:0000115	
WARN	missing_definition	OGG:3000004357	IAO:0000115	
WARN	missing_definition	OGG:3000004482	IAO:0000115	
WARN	missing_definition	OGG:3000004512	IAO:0000115	
WARN	missing_definition	OGG:3000004513	IAO:0000115	
WARN	missing_definition	OGG:3000004524	IAO:0000115	
WARN	missing_definition	OGG:3000004535	IAO:0000115	
WARN	missing_definition	OGG:3000004598	IAO:0000115	
WARN	missing_definition	OGG:3000004738	IAO:0000115	
WARN	missing_definition	OGG:3000004739	IAO:0000115	
WARN	missing_definition	OGG:3000004763	IAO:0000115	
WARN	missing_definition	OGG:3000004780	IAO:0000115	
WARN	missing_definition	OGG:3000004790	IAO:0000115	
WARN	missing_definition	OGG:3000004803	IAO:0000115	
WARN	missing_definition	OGG:3000004804	IAO:0000115	
WARN	missing_definition	OGG:3000004842	IAO:0000115	
WARN	missing_definition	OGG:3000004843	IAO:0000115	
WARN	missing_definition	OGG:3000004851	IAO:0000115	
WARN	missing_definition	OGG:3000004852	IAO:0000115	
WARN	missing_definition	OGG:3000004908	IAO:0000115	
WARN	missing_definition	OGG:3000004909	IAO:0000115	
WARN	missing_definition	OGG:3000004914	IAO:0000115	
WARN	missing_definition	OGG:3000004915	IAO:0000115	
WARN	missing_definition	OGG:3000004916	IAO:0000115	
WARN	missing_definition	OGG:3000004922	IAO:0000115	
WARN	missing_definition	OGG:3000005009	IAO:0000115	
WARN	missing_definition	OGG:3000005019	IAO:0000115	
WARN	missing_definition	OGG:3000005027	IAO:0000115	
WARN	missing_definition	OGG:3000005037	IAO:0000115	
WARN	missing_definition	OGG:3000005054	IAO:0000115	
WARN	missing_definition	OGG:3000005093	IAO:0000115	
WARN	missing_definition	OGG:3000005094	IAO:0000115	
WARN	missing_definition	OGG:3000005105	IAO:0000115	
WARN	missing_definition	OGG:3000005122	IAO:0000115	
WARN	missing_definition	OGG:3000005160	IAO:0000115	
WARN	missing_definition	OGG:3000005163	IAO:0000115	
WARN	missing_definition	OGG:3000005213	IAO:0000115	
WARN	missing_definition	OGG:3000005229	IAO:0000115	
WARN	missing_definition	OGG:3000005230	IAO:0000115	
WARN	missing_definition	OGG:3000005232	IAO:0000115	
WARN	missing_definition	OGG:3000005238	IAO:0000115	
WARN	missing_definition	OGG:3000005274	IAO:0000115	
WARN	missing_definition	OGG:3000005319	IAO:0000115	
WARN	missing_definition	OGG:3000005321	IAO:0000115	
WARN	missing_definition	OGG:3000005327	IAO:0000115	
WARN	missing_definition	OGG:3000005328	IAO:0000115	
WARN	missing_definition	OGG:3000005340	IAO:0000115	
WARN	missing_definition	OGG:3000005354	IAO:0000115	
WARN	missing_definition	OGG:3000005423	IAO:0000115	
WARN	missing_definition	OGG:3000005424	IAO:0000115	
WARN	missing_definition	OGG:3000005465	IAO:0000115	
WARN	missing_definition	OGG:3000005468	IAO:0000115	
WARN	missing_definition	OGG:3000005515	IAO:0000115	
WARN	missing_definition	OGG:3000005557	IAO:0000115	
WARN	missing_definition	OGG:3000005563	IAO:0000115	
WARN	missing_definition	OGG:3000005592	IAO:0000115	
WARN	missing_definition	OGG:3000005594	IAO:0000115	
WARN	missing_definition	OGG:3000005595	IAO:0000115	
WARN	missing_definition	OGG:3000005599	IAO:0000115	
WARN	missing_definition	OGG:3000005600	IAO:0000115	
WARN	missing_definition	OGG:3000005603	IAO:0000115	
WARN	missing_definition	OGG:3000005604	IAO:0000115	
WARN	missing_definition	OGG:3000005606	IAO:0000115	
WARN	missing_definition	OGG:3000005608	IAO:0000115	
WARN	missing_definition	OGG:3000005609	IAO:0000115	
WARN	missing_definition	OGG:3000005621	IAO:0000115	
WARN	missing_definition	OGG:3000005649	IAO:0000115	
WARN	missing_definition	OGG:3000005663	IAO:0000115	
WARN	missing_definition	OGG:3000005664	IAO:0000115	
WARN	missing_definition	OGG:3000005715	IAO:0000115	
WARN	missing_definition	OGG:3000005728	IAO:0000115	
WARN	missing_definition	OGG:3000005743	IAO:0000115	
WARN	missing_definition	OGG:3000005770	IAO:0000115	
WARN	missing_definition	OGG:3000005819	IAO:0000115	
WARN	missing_definition	OGG:3000005879	IAO:0000115	
WARN	missing_definition	OGG:3000005894	IAO:0000115	
WARN	missing_definition	OGG:3000005914	IAO:0000115	
WARN	missing_definition	OGG:3000005970	IAO:0000115	
WARN	missing_definition	OGG:3000006009	IAO:0000115	
WARN	missing_definition	OGG:3000006195	IAO:0000115	
WARN	missing_definition	OGG:3000006198	IAO:0000115	
WARN	missing_definition	OGG:3000006263	IAO:0000115	
WARN	missing_definition	OGG:3000006285	IAO:0000115	
WARN	missing_definition	OGG:3000006300	IAO:0000115	
WARN	missing_definition	OGG:3000006310	IAO:0000115	
WARN	missing_definition	OGG:3000006347	IAO:0000115	
WARN	missing_definition	OGG:3000006383	IAO:0000115	
WARN	missing_definition	OGG:3000006416	IAO:0000115	
WARN	missing_definition	OGG:3000006418	IAO:0000115	
WARN	missing_definition	OGG:3000006464	IAO:0000115	
WARN	missing_definition	OGG:3000006489	IAO:0000115	
WARN	missing_definition	OGG:3000006490	IAO:0000115	
WARN	missing_definition	OGG:3000006500	IAO:0000115	
WARN	missing_definition	OGG:3000006513	IAO:0000115	
WARN	missing_definition	OGG:3000006515	IAO:0000115	
WARN	missing_definition	OGG:3000006517	IAO:0000115	
WARN	missing_definition	OGG:3000006610	IAO:0000115	
WARN	missing_definition	OGG:3000006622	IAO:0000115	
WARN	missing_definition	OGG:3000006647	IAO:0000115	
WARN	missing_definition	OGG:3000006653	IAO:0000115	
WARN	missing_definition	OGG:3000006655	IAO:0000115	
WARN	missing_definition	OGG:3000006675	IAO:0000115	
WARN	missing_definition	OGG:3000006714	IAO:0000115	
WARN	missing_definition	OGG:3000006717	IAO:0000115	
WARN	missing_definition	OGG:3000006750	IAO:0000115	
WARN	missing_definition	OGG:3000006794	IAO:0000115	
WARN	missing_definition	OGG:3000006812	IAO:0000115	
WARN	missing_definition	OGG:3000006821	IAO:0000115	
WARN	missing_definition	OGG:3000006844	IAO:0000115	
WARN	missing_definition	OGG:3000006855	IAO:0000115	
WARN	missing_definition	OGG:3000006868	IAO:0000115	
WARN	missing_definition	OGG:3000007018	IAO:0000115	
WARN	missing_definition	OGG:3000007019	IAO:0000115	
WARN	missing_definition	OGG:3000007024	IAO:0000115	
WARN	missing_definition	OGG:3000007052	IAO:0000115	
WARN	missing_definition	OGG:3000007054	IAO:0000115	
WARN	missing_definition	OGG:3000007064	IAO:0000115	
WARN	missing_definition	OGG:3000007067	IAO:0000115	
WARN	missing_definition	OGG:3000007076	IAO:0000115	
WARN	missing_definition	OGG:3000007097	IAO:0000115	
WARN	missing_definition	OGG:3000007098	IAO:0000115	
WARN	missing_definition	OGG:3000007099	IAO:0000115	
WARN	missing_definition	OGG:3000007124	IAO:0000115	
WARN	missing_definition	OGG:3000007127	IAO:0000115	
WARN	missing_definition	OGG:3000007132	IAO:0000115	
WARN	missing_definition	OGG:3000007157	IAO:0000115	
WARN	missing_definition	OGG:3000007186	IAO:0000115	
WARN	missing_definition	OGG:3000007234	IAO:0000115	
WARN	missing_definition	OGG:3000007263	IAO:0000115	
WARN	missing_definition	OGG:3000007275	IAO:0000115	
WARN	missing_definition	OGG:3000007276	IAO:0000115	
WARN	missing_definition	OGG:3000007295	IAO:0000115	
WARN	missing_definition	OGG:3000007305	IAO:0000115	
WARN	missing_definition	OGG:3000007317	IAO:0000115	
WARN	missing_definition	OGG:3000007342	IAO:0000115	
WARN	missing_definition	OGG:3000007412	IAO:0000115	
WARN	missing_definition	OGG:3000007422	IAO:0000115	
WARN	missing_definition	OGG:3000007428	IAO:0000115	
WARN	missing_definition	OGG:3000007436	IAO:0000115	
WARN	missing_definition	OGG:3000007471	IAO:0000115	
WARN	missing_definition	OGG:3000007474	IAO:0000115	
WARN	missing_definition	OGG:3000007476	IAO:0000115	
WARN	missing_definition	OGG:3000007494	IAO:0000115	
WARN	missing_definition	OGG:3000007535	IAO:0000115	
WARN	missing_definition	OGG:3000007767	IAO:0000115	
WARN	missing_definition	OGG:3000007804	IAO:0000115	
WARN	missing_definition	OGG:3000007852	IAO:0000115	
WARN	missing_definition	OGG:3000008301	IAO:0000115	
WARN	missing_definition	OGG:3000008312	IAO:0000115	
WARN	missing_definition	OGG:3000008313	IAO:0000115	
WARN	missing_definition	OGG:3000008408	IAO:0000115	
WARN	missing_definition	OGG:3000008473	IAO:0000115	
WARN	missing_definition	OGG:3000008484	IAO:0000115	
WARN	missing_definition	OGG:3000008520	IAO:0000115	
WARN	missing_definition	OGG:3000008573	IAO:0000115	
WARN	missing_definition	OGG:3000008654	IAO:0000115	
WARN	missing_definition	OGG:3000008660	IAO:0000115	
WARN	missing_definition	OGG:3000008678	IAO:0000115	
WARN	missing_definition	OGG:3000008685	IAO:0000115	
WARN	missing_definition	OGG:3000008711	IAO:0000115	
WARN	missing_definition	OGG:3000008717	IAO:0000115	
WARN	missing_definition	OGG:3000008739	IAO:0000115	
WARN	missing_definition	OGG:3000008767	IAO:0000115	
WARN	missing_definition	OGG:3000008772	IAO:0000115	
WARN	missing_definition	OGG:3000008781	IAO:0000115	
WARN	missing_definition	OGG:3000008794	IAO:0000115	
WARN	missing_definition	OGG:3000008811	IAO:0000115	
WARN	missing_definition	OGG:3000008820	IAO:0000115	
WARN	missing_definition	OGG:3000008840	IAO:0000115	
WARN	missing_definition	OGG:3000008851	IAO:0000115	
WARN	missing_definition	OGG:3000008877	IAO:0000115	
WARN	missing_definition	OGG:3000008945	IAO:0000115	
WARN	missing_definition	OGG:3000009023	IAO:0000115	
WARN	missing_definition	OGG:3000009039	IAO:0000115	
WARN	missing_definition	OGG:3000009040	IAO:0000115	
WARN	missing_definition	OGG:3000009140	IAO:0000115	
WARN	missing_definition	OGG:3000009445	IAO:0000115	
WARN	missing_definition	OGG:3000009446	IAO:0000115	
WARN	missing_definition	OGG:3000009451	IAO:0000115	
WARN	missing_definition	OGG:3000009453	IAO:0000115	
WARN	missing_definition	OGG:3000009474	IAO:0000115	
WARN	missing_definition	OGG:3000009479	IAO:0000115	
WARN	missing_definition	OGG:3000009507	IAO:0000115	
WARN	missing_definition	OGG:3000009518	IAO:0000115	
WARN	missing_definition	OGG:3000009532	IAO:0000115	
WARN	missing_definition	OGG:3000009559	IAO:0000115	
WARN	missing_definition	OGG:3000009611	IAO:0000115	
WARN	missing_definition	OGG:3000009612	IAO:0000115	
WARN	missing_definition	OGG:3000009776	IAO:0000115	
WARN	missing_definition	OGG:3000009818	IAO:0000115	
WARN	missing_definition	OGG:3000009821	IAO:0000115	
WARN	missing_definition	OGG:3000009846	IAO:0000115	
WARN	missing_definition	OGG:3000009945	IAO:0000115	
WARN	missing_definition	OGG:3000009968	IAO:0000115	
WARN	missing_definition	OGG:3000010011	IAO:0000115	
WARN	missing_definition	OGG:3000010062	IAO:0000115	
WARN	missing_definition	OGG:3000010123	IAO:0000115	
WARN	missing_definition	OGG:3000010220	IAO:0000115	
WARN	missing_definition	OGG:3000010273	IAO:0000115	
WARN	missing_definition	OGG:3000010344	IAO:0000115	
WARN	missing_definition	OGG:3000010347	IAO:0000115	
WARN	missing_definition	OGG:3000010392	IAO:0000115	
WARN	missing_definition	OGG:3000010399	IAO:0000115	
WARN	missing_definition	OGG:3000010452	IAO:0000115	
WARN	missing_definition	OGG:3000010519	IAO:0000115	
WARN	missing_definition	OGG:3000010524	IAO:0000115	
WARN	missing_definition	OGG:3000010533	IAO:0000115	
WARN	missing_definition	OGG:3000010561	IAO:0000115	
WARN	missing_definition	OGG:3000010654	IAO:0000115	
WARN	missing_definition	OGG:3000010658	IAO:0000115	
WARN	missing_definition	OGG:3000010718	IAO:0000115	
WARN	missing_definition	OGG:3000010803	IAO:0000115	
WARN	missing_definition	OGG:3000010979	IAO:0000115	
WARN	missing_definition	OGG:3000011162	IAO:0000115	
WARN	missing_definition	OGG:3000011197	IAO:0000115	
WARN	missing_definition	OGG:3000022861	IAO:0000115	
WARN	missing_definition	OGG:3000022918	IAO:0000115	
WARN	missing_definition	OGG:3000022921	IAO:0000115	
WARN	missing_definition	OGG:3000022926	IAO:0000115	
WARN	missing_definition	OGG:3000022933	IAO:0000115	
WARN	missing_definition	OGG:3000022943	IAO:0000115	
WARN	missing_definition	OGG:3000023025	IAO:0000115	
WARN	missing_definition	OGG:3000023286	IAO:0000115	
WARN	missing_definition	OGG:3000023385	IAO:0000115	
WARN	missing_definition	OGG:3000023408	IAO:0000115	
WARN	missing_definition	OGG:3000023409	IAO:0000115	
WARN	missing_definition	OGG:3000023410	IAO:0000115	
WARN	missing_definition	OGG:3000023411	IAO:0000115	
WARN	missing_definition	OGG:3000023420	IAO:0000115	
WARN	missing_definition	OGG:3000023435	IAO:0000115	
WARN	missing_definition	OGG:3000023607	IAO:0000115	
WARN	missing_definition	OGG:3000023621	IAO:0000115	
WARN	missing_definition	OGG:3000023636	IAO:0000115	
WARN	missing_definition	OGG:3000023770	IAO:0000115	
WARN	missing_definition	OGG:3000026047	IAO:0000115	
WARN	missing_definition	OGG:3000026330	IAO:0000115	
WARN	missing_definition	OGG:3000027242	IAO:0000115	
WARN	missing_definition	OGG:3000027328	IAO:0000115	
WARN	missing_definition	OGG:3000029108	IAO:0000115	
WARN	missing_definition	OGG:3000029979	IAO:0000115	
WARN	missing_definition	OGG:3000030061	IAO:0000115	
WARN	missing_definition	OGG:3000030818	IAO:0000115	
WARN	missing_definition	OGG:3000051107	IAO:0000115	
WARN	missing_definition	OGG:3000051176	IAO:0000115	
WARN	missing_definition	OGG:3000051311	IAO:0000115	
WARN	missing_definition	OGG:3000051314	IAO:0000115	
WARN	missing_definition	OGG:3000051380	IAO:0000115	
WARN	missing_definition	OGG:3000051547	IAO:0000115	
WARN	missing_definition	OGG:3000051548	IAO:0000115	
WARN	missing_definition	OGG:3000051699	IAO:0000115	
WARN	missing_definition	OGG:3000051763	IAO:0000115	
WARN	missing_definition	OGG:3000053371	IAO:0000115	
WARN	missing_definition	OGG:3000054106	IAO:0000115	
WARN	missing_definition	OGG:3000054205	IAO:0000115	
WARN	missing_definition	OGG:3000054209	IAO:0000115	
WARN	missing_definition	OGG:3000054210	IAO:0000115	
WARN	missing_definition	OGG:3000055063	IAO:0000115	
WARN	missing_definition	OGG:3000055737	IAO:0000115	
WARN	missing_definition	OGG:3000055740	IAO:0000115	
WARN	missing_definition	OGG:3000055811	IAO:0000115	
WARN	missing_definition	OGG:3000055851	IAO:0000115	
WARN	missing_definition	OGG:3000055901	IAO:0000115	
WARN	missing_definition	OGG:3000056896	IAO:0000115	
WARN	missing_definition	OGG:3000056926	IAO:0000115	
WARN	missing_definition	OGG:3000057089	IAO:0000115	
WARN	missing_definition	OGG:3000057091	IAO:0000115	
WARN	missing_definition	OGG:3000058484	IAO:0000115	
WARN	missing_definition	OGG:3000064127	IAO:0000115	
WARN	missing_definition	OGG:3000064422	IAO:0000115	
WARN	missing_definition	OGG:3000064840	IAO:0000115	
WARN	missing_definition	OGG:3000079412	IAO:0000115	
WARN	missing_definition	OGG:3000083464	IAO:0000115	
WARN	missing_definition	OGG:3000083734	IAO:0000115	
WARN	missing_definition	OGG:3000083939	IAO:0000115	
WARN	missing_definition	OGG:3000084148	IAO:0000115	
WARN	missing_definition	OGG:3000084335	IAO:0000115	
WARN	missing_definition	OGG:3000084516	IAO:0000115	
WARN	missing_definition	OGG:3000084547	IAO:0000115	
WARN	missing_definition	OGG:3000084876	IAO:0000115	
WARN	missing_definition	OGG:3000089780	IAO:0000115	
WARN	missing_definition	OGG:3000089832	IAO:0000115	
WARN	missing_definition	OGG:3000090332	IAO:0000115	
WARN	missing_definition	OGG:3000090865	IAO:0000115	
WARN	missing_definition	OGG:3000114548	IAO:0000115	
WARN	missing_definition	OGG:3000114815	IAO:0000115	
WARN	missing_definition	OGG:3000115701	IAO:0000115	
WARN	missing_definition	OGG:3000116449	IAO:0000115	
WARN	missing_definition	OGG:3000123041	IAO:0000115	
WARN	missing_definition	OGG:3000245802	IAO:0000115	
WARN	missing_definition	OGG:3000255022	IAO:0000115	
WARN	missing_definition	OGG:3000267015	IAO:0000115	
WARN	missing_definition	OGG:3000377630	IAO:0000115	
WARN	missing_definition	OGG:3000406915	IAO:0000115	
WARN	missing_definition	OGG:3000729230	IAO:0000115	
WARN	missing_definition	OGG:3100125288	IAO:0000115	
WARN	missing_definition	OGG:3100271696	IAO:0000115	
WARN	missing_definition	OGG:3100506742	IAO:0000115	
WARN	missing_definition	OGG:3100885779	IAO:0000115	
WARN	missing_definition	OMIT:0001440	IAO:0000115	
WARN	missing_definition	OMIT:0001660	IAO:0000115	
WARN	missing_definition	OMIT:0001676	IAO:0000115	
WARN	missing_definition	OMIT:0001681	IAO:0000115	
WARN	missing_definition	OMIT:0003158	IAO:0000115	
WARN	missing_definition	OMIT:0003783	IAO:0000115	
WARN	missing_definition	OMIT:0004120	IAO:0000115	
WARN	missing_definition	OMIT:0004233	IAO:0000115	
WARN	missing_definition	OMIT:0005212	IAO:0000115	
WARN	missing_definition	OMIT:0006903	IAO:0000115	
WARN	missing_definition	OMIT:0007329	IAO:0000115	
WARN	missing_definition	OMIT:0007332	IAO:0000115	
WARN	missing_definition	OMIT:0007336	IAO:0000115	
WARN	missing_definition	OMIT:0007339	IAO:0000115	
WARN	missing_definition	OMIT:0007752	IAO:0000115	
WARN	missing_definition	OMIT:0008516	IAO:0000115	
WARN	missing_definition	OMIT:0011060	IAO:0000115	
WARN	missing_definition	OMIT:0011723	IAO:0000115	
WARN	missing_definition	OMIT:0011724	IAO:0000115	
WARN	missing_definition	OMIT:0012702	IAO:0000115	
WARN	missing_definition	OMIT:0016017	IAO:0000115	
WARN	missing_definition	OMIT:0016535	IAO:0000115	
WARN	missing_definition	OMIT:0016539	IAO:0000115	
WARN	missing_definition	OMIT:0016582	IAO:0000115	
WARN	missing_definition	OMIT:0016584	IAO:0000115	
WARN	missing_definition	OMIT:0016737	IAO:0000115	
WARN	missing_definition	OMIT:0016738	IAO:0000115	
WARN	missing_definition	OMIT:0016740	IAO:0000115	
WARN	missing_definition	OMIT:0017845	IAO:0000115	
WARN	missing_definition	OMIT:0020425	IAO:0000115	
WARN	missing_definition	OMIT:0020519	IAO:0000115	
WARN	missing_definition	OMIT:0024325	IAO:0000115	
WARN	missing_definition	OMIT:0024504	IAO:0000115	
WARN	missing_definition	OMIT:0025630	IAO:0000115	
WARN	missing_definition	OMIT:0026595	IAO:0000115	
WARN	missing_definition	OMIT:0026640	IAO:0000115	
WARN	missing_definition	OMIT:0027220	IAO:0000115	
WARN	missing_definition	OMIT:0027570	IAO:0000115	
WARN	missing_definition	OMIT:0027606	IAO:0000115	
WARN	missing_definition	OMIT:0027626	IAO:0000115	
WARN	missing_definition	OMIT:0027628	IAO:0000115	
WARN	missing_definition	OMIT:0027985	IAO:0000115	
WARN	missing_definition	OPMI:0000446	IAO:0000115	
WARN	missing_definition	OPMI:0000447	IAO:0000115	
WARN	missing_definition	OPMI:0000448	IAO:0000115	
WARN	missing_definition	RO:0002213	IAO:0000115	
WARN	missing_definition	RO:0002416	IAO:0000115	
WARN	missing_definition	RO:0002421	IAO:0000115	
WARN	missing_definition	RO:0002422	IAO:0000115	
WARN	missing_definition	RO:0002436	IAO:0000115	
WARN	missing_definition	RO:0004048	IAO:0000115	
WARN	missing_definition	RO:0004049	IAO:0000115	
WARN	missing_definition	SYMP:0000022	IAO:0000115	
WARN	missing_definition	SYMP:0000024	IAO:0000115	
WARN	missing_definition	SYMP:0000124	IAO:0000115	
WARN	missing_definition	SYMP:0000178	IAO:0000115	
WARN	missing_definition	SYMP:0000271	IAO:0000115	
WARN	missing_definition	SYMP:0000387	IAO:0000115	
WARN	missing_definition	SYMP:0000410	IAO:0000115	
WARN	missing_definition	SYMP:0000457	IAO:0000115	
WARN	missing_definition	SYMP:0000459	IAO:0000115	
WARN	missing_definition	SYMP:0000461	IAO:0000115	
WARN	missing_definition	SYMP:0000473	IAO:0000115	
WARN	missing_definition	SYMP:0000480	IAO:0000115	
WARN	missing_definition	SYMP:0000486	IAO:0000115	
WARN	missing_definition	SYMP:0000488	IAO:0000115	
WARN	missing_definition	SYMP:0000567	IAO:0000115	
WARN	missing_definition	SYMP:0000576	IAO:0000115	
WARN	missing_definition	SYMP:0000731	IAO:0000115	
WARN	missing_definition	TXPO:0003671	IAO:0000115	
WARN	missing_definition	TXPO:0004563	IAO:0000115	
WARN	missing_definition	TXPO:0005150	IAO:0000115	
